Sample	time
rseqc/read_distribution	0.11935067176818848
rseqc/read_duplication_pos	0.0012657642364501953
rseqc/read_gc	0.0011932849884033203
rseqc/tin	0.039856672286987305
salmon/fld	0.0012042522430419922
salmon/meta	0.11038637161254883
sambamba/markdup	0.04263663291931152
samblaster	0.10873985290527344
samtools/flagstat	0.10364532470703125
samtools/idxstats	0.0012240409851074219
samtools/rmdup	0.10782170295715332
samtools/stats	0.10666060447692871
sargasso	0.0012578964233398438
sentieon/alignment_metrics	0.1059727668762207
sentieon/gcbias	0.10787653923034668
sentieon/insertsize	0.10579490661621094
seqyclean	0.0012819766998291016
sexdeterrmine	0.0012445449829101562
sickle	0.03617596626281738
skewer	0.10342597961425781
slamdunk/PCA	0.03905010223388672
slamdunk/rates	0.03883504867553711
slamdunk/summary	0.039076805114746094
slamdunk/tcperreadpos	0.038321495056152344
slamdunk/tcperutrpos	0.03865694999694824
slamdunk/utrrates	0.03851127624511719
snippy/snippy	0.04103231430053711
snippy/snippy-core	0.03507876396179199
snpeff	0.12420511245727539
snpsplit/new	0.001260519027709961
snpsplit/old	0.03952598571777344
somalier/pairs	0.03983139991760254
somalier/samples	0.04029250144958496
somalier/somalier-ancestry	0.001271963119506836
sortmerna	0.10483908653259277
stacks/gstacks	0.10780835151672363
stacks/populations	0.10504627227783203
stacks/sumstats	0.1214439868927002
star	0.001241922378540039
star/genecounts	0.0012621879577636719
supernova/kmers	0.03964805603027344
supernova/molecules	0.04083514213562012
supernova/report	0.04726457595825195
supernova/summary	0.048831939697265625
theta2	0.0012400150299072266
tophat	0.0012545585632324219
trimmomatic	0.10628390312194824
varscan2/mpileup2cns	0.03762078285217285
varscan2/mpileup2indel	0.03880167007446289
varscan2/mpileup2snp	0.03873467445373535
vcftools/relatedness2	0.0012693405151367188
vcftools/tstv_by_count	0.001233816146850586
vcftools/tstv_by_qual	0.0012366771697998047
vcftools/tstv_summary	0.0012135505676269531
vep/vep_html	0.03958559036254883
vep/vep_txt	0.011995792388916016
verifybamid/selfsm	0.0012009143829345703
whatshap/stats	0.03973841667175293
