Sample	time
nanostat	0.004317283630371094
ngsderive/encoding	0.011011600494384766
ngsderive/instrument	0.01129150390625
ngsderive/junction_annotation	0.011053085327148438
ngsderive/readlen	0.010955810546875
ngsderive/strandedness	0.011567354202270508
odgi	0.0016791820526123047
optitype	0.01093602180480957
pangolin	0.011094331741333008
pbmarkdup	0.011659860610961914
peddy/background_pca	0.00043702125549316406
peddy/het_check	0.0004394054412841797
peddy/ped_check	0.0004239082336425781
peddy/sex_check	0.0004107952117919922
peddy/summary_table	0.000400543212890625
phantompeakqualtools/out	0.00043463706970214844
picard/alignment_metrics	0.0308840274810791
picard/basedistributionbycycle	0.03369855880737305
picard/collectilluminabasecallingmetrics	0.030793428421020508
picard/collectilluminalanemetrics	0.030322551727294922
picard/crosscheckfingerprints	0.030957698822021484
picard/extractilluminabarcodes	0.030658483505249023
picard/gcbias	0.03205990791320801
picard/hsmetrics	0.03153204917907715
picard/insertsize	0.03056621551513672
picard/markdups	0.031455039978027344
picard/markilluminaadapters	0.030398845672607422
picard/oxogmetrics	0.03156590461730957
picard/pcr_metrics	0.030133485794067383
picard/quality_by_cycle	0.02923727035522461
picard/quality_score_distribution	0.02951359748840332
picard/quality_yield_metrics	0.030368566513061523
picard/rnaseqmetrics	0.029102325439453125
picard/rrbs_metrics	0.03142690658569336
picard/sam_file_validation	0.0005424022674560547
picard/variant_calling_metrics	0.030237197875976562
picard/wgs_metrics	0.030844449996948242
preseq	0.02190256118774414
preseq/real_counts	0.0004544258117675781
prokka	0.010859251022338867
purple/purity	0.0004420280456542969
purple/qc	0.00040030479431152344
pychopper	0.010991811752319336
pycoqc	0.011238336563110352
qc3C	0.0004177093505859375
qorts	0.01271963119506836
qualimap/bamqc/coverage	0.0004684925079345703
qualimap/bamqc/gc_dist	0.0004994869232177734
qualimap/bamqc/genome_fraction	0.0004506111145019531
qualimap/bamqc/genome_results	0.00043845176696777344
qualimap/bamqc/insert_size	0.0004444122314453125
qualimap/rnaseq/coverage	0.0005087852478027344
qualimap/rnaseq/rnaseq_results	0.0004291534423828125
quast	0.000385284423828125
rna_seqc/correlation	0.0004210472106933594
rna_seqc/coverage	0.0004763603210449219
rna_seqc/metrics_v1	0.0306546688079834
rna_seqc/metrics_v2	0.02940511703491211
rockhopper	0.03146982192993164
rsem	0.0003821849822998047
rseqc/bam_stat	0.031043529510498047
rseqc/gene_body_coverage	0.0004329681396484375
rseqc/infer_experiment	0.033098697662353516
rseqc/inner_distance	0.0004875659942626953
rseqc/junction_annotation	0.032082319259643555
rseqc/junction_saturation	0.00044083595275878906
rseqc/read_distribution	0.030993938446044922
rseqc/read_duplication_pos	0.00041556358337402344
rseqc/read_gc	0.00040030479431152344
rseqc/tin	0.011688947677612305
salmon/fld	0.00038909912109375
salmon/meta	0.03022027015686035
sambamba/markdup	0.011685848236083984
samblaster	0.029836416244506836
samtools/flagstat	0.030562162399291992
samtools/idxstats	0.0003960132598876953
samtools/rmdup	0.03224658966064453
samtools/stats	0.02967095375061035
sargasso	0.00046634674072265625
sentieon/alignment_metrics	0.03121781349182129
sentieon/gcbias	0.02976226806640625
sentieon/insertsize	0.029913663864135742
seqyclean	0.0004439353942871094
sexdeterrmine	0.0004096031188964844
sickle	0.011240720748901367
skewer	0.028754472732543945
slamdunk/PCA	0.01093435287475586
slamdunk/rates	0.01094365119934082
slamdunk/summary	0.010818243026733398
slamdunk/tcperreadpos	0.011005163192749023
slamdunk/tcperutrpos	0.010949134826660156
slamdunk/utrrates	0.011107206344604492
snippy/snippy	0.011108636856079102
snippy/snippy-core	0.010680675506591797
snpeff	0.032402753829956055
snpsplit/new	0.000438690185546875
snpsplit/old	0.010954141616821289
somalier/pairs	0.011475324630737305
somalier/samples	0.011328458786010742
somalier/somalier-ancestry	0.00044536590576171875
sortmerna	0.028983592987060547
stacks/gstacks	0.02959465980529785
stacks/populations	0.028992891311645508
stacks/sumstats	0.03193330764770508
star	0.0004298686981201172
star/genecounts	0.0004382133483886719
supernova/kmers	0.011380434036254883
supernova/molecules	0.011335611343383789
supernova/report	0.013171195983886719
supernova/summary	0.013222932815551758
theta2	0.00041937828063964844
tophat	0.00045228004455566406
trimmomatic	0.029340028762817383
varscan2/mpileup2cns	0.010842084884643555
varscan2/mpileup2indel	0.01097559928894043
varscan2/mpileup2snp	0.011212348937988281
vcftools/relatedness2	0.0004134178161621094
vcftools/tstv_by_count	0.00039696693420410156
vcftools/tstv_by_qual	0.0004124641418457031
vcftools/tstv_summary	0.0004050731658935547
vep/vep_html	0.01141977310180664
vep/vep_txt	0.0032587051391601562
verifybamid/selfsm	0.0003943443298339844
whatshap/stats	0.011661529541015625
