Sample	time
htseq	0.030758380889892578
interop/index-summary	0.030043363571166992
interop/summary	0.02983856201171875
ivar/trim	0.0106201171875
jcvi	0.029059886932373047
jellyfish	0.00041103363037109375
kaiju	0.011421442031860352
kallisto	0.02938389778137207
kat	0.0004456043243408203
kraken	0.01199197769165039
leehom	0.030768394470214844
lima/counts	0.010823726654052734
lima/summary	0.003047466278076172
longranger/invocation	0.002869129180908203
longranger/summary	0.011269092559814453
macs2	0.00041413307189941406
malt	0.010593652725219727
methylQA	0.0004031658172607422
minionqc	0.030999422073364258
mirtop	0.00043392181396484375
mirtrace/contaminationbasic	0.0004961490631103516
mirtrace/length	0.00047588348388671875
mirtrace/mirnacomplexity	0.00047779083251953125
mirtrace/summary	0.0004451274871826172
mosdepth/global_dist	0.000453948974609375
mosdepth/region_dist	0.0004649162292480469
mosdepth/summary	0.0004353523254394531
mtnucratio	0.0004153251647949219
multivcfanalyzer	0.0004329681396484375
nanostat	0.004413604736328125
ngsderive/encoding	0.010068178176879883
ngsderive/instrument	0.010310649871826172
ngsderive/junction_annotation	0.010115623474121094
ngsderive/readlen	0.010113716125488281
ngsderive/strandedness	0.01018214225769043
odgi	0.0016620159149169922
optitype	0.010118484497070312
pangolin	0.011156797409057617
pbmarkdup	0.010632514953613281
peddy/background_pca	0.0004553794860839844
peddy/het_check	0.0004439353942871094
peddy/ped_check	0.0004317760467529297
peddy/sex_check	0.0004203319549560547
peddy/summary_table	0.00041985511779785156
phantompeakqualtools/out	0.0004165172576904297
picard/alignment_metrics	0.030946016311645508
picard/basedistributionbycycle	0.030303239822387695
picard/collectilluminabasecallingmetrics	0.029208660125732422
picard/collectilluminalanemetrics	0.030080318450927734
picard/crosscheckfingerprints	0.030221223831176758
picard/extractilluminabarcodes	0.03013777732849121
picard/gcbias	0.031398773193359375
picard/hsmetrics	0.031010866165161133
picard/insertsize	0.03015756607055664
picard/markdups	0.030892133712768555
picard/markilluminaadapters	0.030046701431274414
picard/oxogmetrics	0.03108048439025879
picard/pcr_metrics	0.030190706253051758
picard/quality_by_cycle	0.02892136573791504
picard/quality_score_distribution	0.029471635818481445
picard/quality_yield_metrics	0.03064870834350586
picard/rnaseqmetrics	0.028563261032104492
picard/rrbs_metrics	0.03035426139831543
picard/sam_file_validation	0.0005495548248291016
picard/variant_calling_metrics	0.02982330322265625
picard/wgs_metrics	0.029956817626953125
preseq	0.020150423049926758
preseq/real_counts	0.0004687309265136719
prokka	0.010114669799804688
purple/purity	0.0004341602325439453
purple/qc	0.00042939186096191406
pychopper	0.00994873046875
pycoqc	0.010062456130981445
qc3C	0.00044417381286621094
qorts	0.011842012405395508
qualimap/bamqc/coverage	0.00044846534729003906
qualimap/bamqc/gc_dist	0.0005042552947998047
qualimap/bamqc/genome_fraction	0.0004508495330810547
qualimap/bamqc/genome_results	0.00044918060302734375
qualimap/bamqc/insert_size	0.00044798851013183594
qualimap/rnaseq/coverage	0.0005171298980712891
qualimap/rnaseq/rnaseq_results	0.0004303455352783203
quast	0.00039696693420410156
rna_seqc/correlation	0.0004527568817138672
rna_seqc/coverage	0.0004527568817138672
rna_seqc/metrics_v1	0.03021097183227539
rna_seqc/metrics_v2	0.029130220413208008
rockhopper	0.03360748291015625
rsem	0.00038552284240722656
rseqc/bam_stat	0.03222012519836426
rseqc/gene_body_coverage	0.0004382133483886719
rseqc/infer_experiment	0.03263211250305176
rseqc/inner_distance	0.0004668235778808594
rseqc/junction_annotation	0.03509688377380371
rseqc/junction_saturation	0.00044918060302734375
rseqc/read_distribution	0.0338435173034668
rseqc/read_duplication_pos	0.0004341602325439453
rseqc/read_gc	0.0004012584686279297
rseqc/tin	0.010422468185424805
salmon/fld	0.0003948211669921875
salmon/meta	0.03013324737548828
sambamba/markdup	0.010938167572021484
samblaster	0.02960062026977539
samtools/flagstat	0.028080224990844727
samtools/idxstats	0.0004222393035888672
samtools/rmdup	0.0292816162109375
samtools/stats	0.029022932052612305
sargasso	0.0004513263702392578
sentieon/alignment_metrics	0.03163623809814453
sentieon/gcbias	0.02958989143371582
sentieon/insertsize	0.04412531852722168
seqyclean	0.0004608631134033203
sexdeterrmine	0.00043320655822753906
sickle	0.009914875030517578
skewer	0.02849555015563965
slamdunk/PCA	0.010066986083984375
slamdunk/rates	0.009890317916870117
slamdunk/summary	0.010719537734985352
slamdunk/tcperreadpos	0.010032892227172852
slamdunk/tcperutrpos	0.010152816772460938
slamdunk/utrrates	0.010093212127685547
snippy/snippy	0.010353803634643555
snippy/snippy-core	0.009824037551879883
snpeff	0.03295779228210449
snpsplit/new	0.0004429817199707031
snpsplit/old	0.00994873046875
somalier/pairs	0.01069784164428711
somalier/samples	0.010560035705566406
somalier/somalier-ancestry	0.0004494190216064453
sortmerna	0.028599262237548828
stacks/gstacks	0.028958797454833984
stacks/populations	0.028641462326049805
stacks/sumstats	0.03217673301696777
star	0.00042939186096191406
star/genecounts	0.00045561790466308594
supernova/kmers	0.011066198348999023
supernova/molecules	0.010705947875976562
supernova/report	0.012113094329833984
supernova/summary	0.012742996215820312
theta2	0.0004258155822753906
tophat	0.0004336833953857422
trimmomatic	0.029608488082885742
varscan2/mpileup2cns	0.009801864624023438
varscan2/mpileup2indel	0.009985685348510742
varscan2/mpileup2snp	0.009961366653442383
vcftools/relatedness2	0.00041413307189941406
vcftools/tstv_by_count	0.00040912628173828125
vcftools/tstv_by_qual	0.00042510032653808594
vcftools/tstv_summary	0.0004172325134277344
vep/vep_html	0.010763406753540039
vep/vep_txt	0.003992795944213867
verifybamid/selfsm	0.0004184246063232422
whatshap/stats	0.01069951057434082
