Sample	time
fastq_screen	0.0006833076477050781
fastqc/data	0.0006892681121826172
fastqc/theoretical_gc	0.0004725456237792969
fastqc/zip	0.0008366107940673828
featurecounts	0.0004134178161621094
fgbio/errorratebyreadposition	0.009846687316894531
fgbio/groupreadsbyumi	0.010146379470825195
flash/hist	0.00042438507080078125
flash/log	0.02971816062927246
flexbar	0.02861475944519043
gatk/base_recalibrator	0.010007858276367188
gatk/varianteval	0.029659032821655273
gffcompare	0.010029792785644531
goleft_indexcov/ped	0.0004413127899169922
goleft_indexcov/roc	0.00041556358337402344
happy	0.030130386352539062
hicexplorer	0.002840757369995117
hicpro/assplit	0.00040984153747558594
hicpro/mRSstat	0.0004062652587890625
hicpro/mergestat	0.00040841102600097656
hicpro/mmapstat	0.0004208087921142578
hicpro/mpairstat	0.0004024505615234375
hicup	0.00046706199645996094
hisat2	0.02973628044128418
homer/FreqDistribution	0.00046062469482421875
homer/GCcontent	0.0004124641418457031
homer/LengthDistribution	0.00044918060302734375
homer/RestrictionDistribution	0.0004990100860595703
homer/findpeaks	0.010690927505493164
homer/genomeGCcontent	0.0004184246063232422
homer/tagInfo	0.00040435791015625
hops	0.0004451274871826172
htseq	0.029686450958251953
interop/index-summary	0.02865886688232422
interop/summary	0.028872013092041016
ivar/trim	0.010495424270629883
jcvi	0.028054475784301758
jellyfish	0.000400543212890625
kaiju	0.010620594024658203
kallisto	0.028481006622314453
kat	0.00045180320739746094
kraken	0.011460542678833008
leehom	0.029168128967285156
lima/counts	0.010326862335205078
lima/summary	0.0027217864990234375
longranger/invocation	0.00251007080078125
longranger/summary	0.010563135147094727
macs2	0.0004076957702636719
malt	0.009858131408691406
methylQA	0.0003883838653564453
minionqc	0.03013014793395996
mirtop	0.0004425048828125
mirtrace/contaminationbasic	0.0004916191101074219
mirtrace/length	0.00046539306640625
mirtrace/mirnacomplexity	0.00048160552978515625
mirtrace/summary	0.0004284381866455078
mosdepth/global_dist	0.0004849433898925781
mosdepth/region_dist	0.0004954338073730469
mosdepth/summary	0.0004482269287109375
mtnucratio	0.0004029273986816406
multivcfanalyzer	0.0004360675811767578
nanostat	0.003439188003540039
ngsderive/encoding	0.00970005989074707
ngsderive/instrument	0.009920120239257812
ngsderive/junction_annotation	0.009971380233764648
ngsderive/readlen	0.010288476943969727
ngsderive/strandedness	0.009987592697143555
odgi	0.0016646385192871094
optitype	0.009948492050170898
pangolin	0.009877204895019531
pbmarkdup	0.011402606964111328
peddy/background_pca	0.0004391670227050781
peddy/het_check	0.000415802001953125
peddy/ped_check	0.0004172325134277344
peddy/sex_check	0.00042176246643066406
peddy/summary_table	0.0004165172576904297
phantompeakqualtools/out	0.0003960132598876953
picard/alignment_metrics	0.029653072357177734
picard/basedistributionbycycle	0.029436826705932617
picard/collectilluminabasecallingmetrics	0.03250265121459961
picard/collectilluminalanemetrics	0.029906511306762695
picard/crosscheckfingerprints	0.029407739639282227
picard/extractilluminabarcodes	0.029461383819580078
picard/gcbias	0.030236005783081055
picard/hsmetrics	0.029765844345092773
picard/insertsize	0.03047490119934082
picard/markdups	0.030040502548217773
picard/markilluminaadapters	0.02965235710144043
picard/oxogmetrics	0.03061842918395996
picard/pcr_metrics	0.02906966209411621
picard/quality_by_cycle	0.028767108917236328
picard/quality_score_distribution	0.029062986373901367
picard/quality_yield_metrics	0.0291900634765625
picard/rnaseqmetrics	0.02864241600036621
picard/rrbs_metrics	0.029835224151611328
picard/sam_file_validation	0.0005218982696533203
picard/variant_calling_metrics	0.028908967971801758
picard/wgs_metrics	0.029580354690551758
preseq	0.020033597946166992
preseq/real_counts	0.0004425048828125
prokka	0.00951695442199707
purple/purity	0.0004248619079589844
purple/qc	0.0004019737243652344
pychopper	0.009642601013183594
pycoqc	0.009573221206665039
qc3C	0.00041985511779785156
qorts	0.011389493942260742
qualimap/bamqc/coverage	0.0004279613494873047
qualimap/bamqc/gc_dist	0.0005049705505371094
qualimap/bamqc/genome_fraction	0.00044536590576171875
qualimap/bamqc/genome_results	0.0004138946533203125
qualimap/bamqc/insert_size	0.0004420280456542969
qualimap/rnaseq/coverage	0.0005238056182861328
qualimap/rnaseq/rnaseq_results	0.0004589557647705078
quast	0.0004119873046875
rna_seqc/correlation	0.000423431396484375
rna_seqc/coverage	0.0004608631134033203
rna_seqc/metrics_v1	0.029379844665527344
rna_seqc/metrics_v2	0.028667449951171875
rockhopper	0.029458999633789062
rsem	0.00039315223693847656
rseqc/bam_stat	0.029589176177978516
rseqc/gene_body_coverage	0.0004413127899169922
rseqc/infer_experiment	0.03050994873046875
rseqc/inner_distance	0.00047016143798828125
rseqc/junction_annotation	0.029851675033569336
rseqc/junction_saturation	0.0004703998565673828
rseqc/read_distribution	0.028656959533691406
rseqc/read_duplication_pos	0.00042819976806640625
rseqc/read_gc	0.00042057037353515625
rseqc/tin	0.010352373123168945
salmon/fld	0.0004038810729980469
salmon/meta	0.030034303665161133
sambamba/markdup	0.010925054550170898
samblaster	0.029674768447875977
samtools/flagstat	0.028093338012695312
samtools/idxstats	0.0004069805145263672
samtools/rmdup	0.028990745544433594
samtools/stats	0.0288999080657959
sargasso	0.0004572868347167969
sentieon/alignment_metrics	0.028553009033203125
sentieon/gcbias	0.02953958511352539
sentieon/insertsize	0.029054880142211914
seqyclean	0.00046372413635253906
sexdeterrmine	0.00042176246643066406
sickle	0.010395526885986328
skewer	0.028188705444335938
slamdunk/PCA	0.00975656509399414
slamdunk/rates	0.010038137435913086
slamdunk/summary	0.009943246841430664
slamdunk/tcperreadpos	0.00992894172668457
slamdunk/tcperutrpos	0.009827852249145508
slamdunk/utrrates	0.009743452072143555
snippy/snippy	0.00967097282409668
snippy/snippy-core	0.010144710540771484
snpeff	0.03013014793395996
snpsplit/new	0.0004417896270751953
snpsplit/old	0.010001182556152344
somalier/pairs	0.01024484634399414
somalier/samples	0.010382413864135742
somalier/somalier-ancestry	0.00044155120849609375
sortmerna	0.028835058212280273
stacks/gstacks	0.029375314712524414
stacks/populations	0.02870655059814453
stacks/sumstats	0.029799222946166992
star	0.0004169940948486328
star/genecounts	0.0004398822784423828
supernova/kmers	0.010550975799560547
supernova/molecules	0.010571956634521484
supernova/report	0.011939525604248047
supernova/summary	0.012958288192749023
theta2	0.0004162788391113281
tophat	0.00043702125549316406
trimmomatic	0.029464244842529297
varscan2/mpileup2cns	0.010001897811889648
varscan2/mpileup2indel	0.009821176528930664
varscan2/mpileup2snp	0.009921550750732422
vcftools/relatedness2	0.0004317760467529297
vcftools/tstv_by_count	0.0004253387451171875
vcftools/tstv_by_qual	0.00040912628173828125
vcftools/tstv_summary	0.0004165172576904297
vep/vep_html	0.010532140731811523
vep/vep_txt	0.002734661102294922
verifybamid/selfsm	0.0004162788391113281
whatshap/stats	0.010347843170166016
