Sample	time
checkqc	0.12420320510864258
clipandmerge	0.04557371139526367
clusterflow/logs	0.002485036849975586
clusterflow/runfiles	0.045529842376708984
conpair/concordance	0.04346752166748047
conpair/contamination	0.04280710220336914
custom_content	0.0027933120727539062
cutadapt	0.12452840805053711
damageprofiler	0.002435445785522461
dedup	0.0024530887603759766
deeptools/bamPEFragmentSizeDistribution	0.04211735725402832
deeptools/bamPEFragmentSizeTable	0.042410850524902344
deeptools/estimateReadFiltering	0.041866302490234375
deeptools/plotCorrelationData	0.04190230369567871
deeptools/plotCoverageOutRawCounts	0.04132986068725586
deeptools/plotCoverageStdout	0.04134058952331543
deeptools/plotEnrichment	0.04088997840881348
deeptools/plotFingerprintOutQualityMetrics	0.04080486297607422
deeptools/plotFingerprintOutRawCounts	0.04094743728637695
deeptools/plotPCAData	0.04116511344909668
deeptools/plotProfile	0.04182744026184082
disambiguate	0.04156613349914551
dragen/contig_mean_cov	0.0027306079864501953
dragen/coverage_metrics	0.0025391578674316406
dragen/fine_hist	0.0025115013122558594
dragen/fragment_length_hist	0.0024640560150146484
dragen/mapping_metrics	0.045429229736328125
dragen/ploidy_estimation_metrics	0.0024871826171875
dragen/vc_metrics	0.002457857131958008
eigenstratdatabasetools	0.0024802684783935547
fastp	0.002449512481689453
fastq_screen	0.0025022029876708984
fastqc/data	0.00244140625
fastqc/theoretical_gc	0.0013668537139892578
fastqc/zip	0.0028340816497802734
featurecounts	0.001268625259399414
fgbio/errorratebyreadposition	0.042223453521728516
fgbio/groupreadsbyumi	0.04108142852783203
flash/hist	0.0012826919555664062
flash/log	0.12575316429138184
flexbar	0.12161636352539062
gatk/base_recalibrator	0.04097437858581543
gatk/varianteval	0.12387967109680176
gffcompare	0.04200148582458496
goleft_indexcov/ped	0.0012784004211425781
goleft_indexcov/roc	0.0012888908386230469
happy	0.125288724899292
hicexplorer	0.01336979866027832
hicpro/assplit	0.001262664794921875
hicpro/mRSstat	0.001245737075805664
hicpro/mergestat	0.0012638568878173828
hicpro/mmapstat	0.0012731552124023438
hicpro/mpairstat	0.0012927055358886719
hicup	0.0013730525970458984
hisat2	0.12199926376342773
homer/FreqDistribution	0.0013303756713867188
homer/GCcontent	0.0012993812561035156
homer/LengthDistribution	0.0013201236724853516
homer/RestrictionDistribution	0.0013556480407714844
homer/findpeaks	0.04296445846557617
homer/genomeGCcontent	0.001275777816772461
homer/tagInfo	0.0012226104736328125
hops	0.0013163089752197266
htseq	0.12233972549438477
interop/index-summary	0.11786317825317383
interop/summary	0.11921906471252441
ivar/trim	0.04283761978149414
jcvi	0.11630964279174805
jellyfish	0.0012693405151367188
kaiju	0.039133310317993164
kallisto	0.1184685230255127
kat	0.001333475112915039
kraken	0.04015040397644043
leehom	0.11923909187316895
lima/counts	0.0431818962097168
lima/summary	0.01287531852722168
longranger/invocation	0.011799812316894531
longranger/summary	0.0433354377746582
macs2	0.0012934207916259766
malt	0.041736602783203125
methylQA	0.0012416839599609375
minionqc	0.12182879447937012
mirtop	0.0013074874877929688
mirtrace/contaminationbasic	0.0013606548309326172
mirtrace/length	0.0013248920440673828
mirtrace/mirnacomplexity	0.0013575553894042969
mirtrace/summary	0.001295328140258789
mosdepth/global_dist	0.0013179779052734375
mosdepth/region_dist	0.0013272762298583984
mosdepth/summary	0.00131988525390625
mtnucratio	0.001277923583984375
multivcfanalyzer	0.0013341903686523438
nanostat	0.011034965515136719
ngsderive/encoding	0.040823936462402344
ngsderive/instrument	0.040564775466918945
ngsderive/junction_annotation	0.0401310920715332
ngsderive/readlen	0.04078030586242676
ngsderive/strandedness	0.04079461097717285
odgi	0.004984855651855469
optitype	0.04130983352661133
pangolin	0.04027414321899414
pbmarkdup	0.03951406478881836
peddy/background_pca	0.0013010501861572266
peddy/het_check	0.0012845993041992188
peddy/ped_check	0.0012598037719726562
peddy/sex_check	0.0012729167938232422
peddy/summary_table	0.0012710094451904297
phantompeakqualtools/out	0.0012326240539550781
picard/alignment_metrics	0.12255048751831055
picard/basedistributionbycycle	0.11849212646484375
picard/collectilluminabasecallingmetrics	0.11574435234069824
picard/collectilluminalanemetrics	0.11555862426757812
picard/crosscheckfingerprints	0.11917281150817871
picard/extractilluminabarcodes	0.11646080017089844
picard/gcbias	0.1239471435546875
picard/hsmetrics	0.12299656867980957
picard/insertsize	0.11887788772583008
picard/markdups	0.12050747871398926
picard/markilluminaadapters	0.11711788177490234
picard/oxogmetrics	0.12166547775268555
picard/pcr_metrics	0.11712145805358887
picard/quality_by_cycle	0.10991144180297852
picard/quality_score_distribution	0.11009359359741211
picard/quality_yield_metrics	0.11869549751281738
picard/rnaseqmetrics	0.10991930961608887
picard/rrbs_metrics	0.1184225082397461
picard/sam_file_validation	0.0014820098876953125
picard/variant_calling_metrics	0.11597084999084473
picard/wgs_metrics	0.11718344688415527
preseq	0.08084511756896973
preseq/real_counts	0.0013282299041748047
prokka	0.040849924087524414
purple/purity	0.0012891292572021484
purple/qc	0.0012636184692382812
pychopper	0.04050898551940918
pycoqc	0.04029417037963867
qc3C	0.0012423992156982422
qorts	0.04779410362243652
qualimap/bamqc/coverage	0.0013246536254882812
qualimap/bamqc/gc_dist	0.0013573169708251953
qualimap/bamqc/genome_fraction	0.0013189315795898438
qualimap/bamqc/genome_results	0.0012776851654052734
qualimap/bamqc/insert_size	0.0013005733489990234
qualimap/rnaseq/coverage	0.0013515949249267578
qualimap/rnaseq/rnaseq_results	0.0012822151184082031
quast	0.001215219497680664
rna_seqc/correlation	0.0012564659118652344
rna_seqc/coverage	0.0012905597686767578
rna_seqc/metrics_v1	0.1157829761505127
rna_seqc/metrics_v2	0.11298394203186035
rockhopper	0.1277754306793213
rsem	0.0012121200561523438
rseqc/bam_stat	0.12779974937438965
rseqc/gene_body_coverage	0.0013117790222167969
rseqc/infer_experiment	0.13226079940795898
rseqc/inner_distance	0.0013051033020019531
rseqc/junction_annotation	0.13039898872375488
rseqc/junction_saturation	0.0013241767883300781
rseqc/read_distribution	0.1264331340789795
rseqc/read_duplication_pos	0.0012581348419189453
rseqc/read_gc	0.0012485980987548828
rseqc/tin	0.041474342346191406
salmon/fld	0.0012204647064208984
salmon/meta	0.11565303802490234
sambamba/markdup	0.044114112854003906
samblaster	0.11277437210083008
samtools/flagstat	0.10996174812316895
samtools/idxstats	0.0012493133544921875
samtools/rmdup	0.11400127410888672
samtools/stats	0.11272644996643066
sargasso	0.0013396739959716797
sentieon/alignment_metrics	0.11091470718383789
sentieon/gcbias	0.11307954788208008
sentieon/insertsize	0.11195158958435059
seqyclean	0.0013091564178466797
sexdeterrmine	0.0012748241424560547
sickle	0.038050174713134766
skewer	0.10957622528076172
slamdunk/PCA	0.04021143913269043
slamdunk/rates	0.04023551940917969
slamdunk/summary	0.040761709213256836
slamdunk/tcperreadpos	0.04070687294006348
slamdunk/tcperutrpos	0.040193796157836914
slamdunk/utrrates	0.04011940956115723
snippy/snippy	0.04155468940734863
snippy/snippy-core	0.0369873046875
snpeff	0.13122153282165527
snpsplit/new	0.0013115406036376953
snpsplit/old	0.04054856300354004
somalier/pairs	0.041910648345947266
somalier/samples	0.04198479652404785
somalier/somalier-ancestry	0.0013289451599121094
sortmerna	0.11083698272705078
stacks/gstacks	0.11172103881835938
stacks/populations	0.11080670356750488
stacks/sumstats	0.12677288055419922
star	0.001279592514038086
star/genecounts	0.0013196468353271484
supernova/kmers	0.04070448875427246
supernova/molecules	0.04172062873840332
supernova/report	0.0492398738861084
supernova/summary	0.04976081848144531
theta2	0.0012831687927246094
tophat	0.0012869834899902344
trimmomatic	0.1120750904083252
varscan2/mpileup2cns	0.039823293685913086
varscan2/mpileup2indel	0.039827585220336914
varscan2/mpileup2snp	0.04037046432495117
vcftools/relatedness2	0.001287221908569336
vcftools/tstv_by_count	0.0012755393981933594
vcftools/tstv_by_qual	0.0012555122375488281
vcftools/tstv_summary	0.0012755393981933594
vep/vep_html	0.04091024398803711
vep/vep_txt	0.01246190071105957
verifybamid/selfsm	0.0012793540954589844
whatshap/stats	0.04231142997741699
