Sample	time
mirtrace/length	0.0014412403106689453
mirtrace/mirnacomplexity	0.0014507770538330078
mirtrace/summary	0.0013737678527832031
mosdepth/global_dist	0.0014352798461914062
mosdepth/region_dist	0.001401662826538086
mosdepth/summary	0.001405477523803711
mtnucratio	0.0013577938079833984
multivcfanalyzer	0.00138092041015625
nanostat	0.01205134391784668
ngsderive/encoding	0.03890633583068848
ngsderive/instrument	0.039290428161621094
ngsderive/junction_annotation	0.03898215293884277
ngsderive/readlen	0.03905940055847168
ngsderive/strandedness	0.03999900817871094
odgi	0.0053539276123046875
optitype	0.03903913497924805
pangolin	0.03852248191833496
pbmarkdup	0.037775278091430664
peddy/background_pca	0.001374959945678711
peddy/het_check	0.001415252685546875
peddy/ped_check	0.0013682842254638672
peddy/sex_check	0.0013873577117919922
peddy/summary_table	0.0013651847839355469
phantompeakqualtools/out	0.001352548599243164
picard/alignment_metrics	0.1147005558013916
picard/basedistributionbycycle	0.11459922790527344
picard/collectilluminabasecallingmetrics	0.10843133926391602
picard/collectilluminalanemetrics	0.10841679573059082
picard/crosscheckfingerprints	0.1129922866821289
picard/extractilluminabarcodes	0.10982990264892578
picard/gcbias	0.1169586181640625
picard/hsmetrics	0.11541318893432617
picard/insertsize	0.11218523979187012
picard/markdups	0.1150658130645752
picard/markilluminaadapters	0.11099982261657715
picard/oxogmetrics	0.1154181957244873
picard/pcr_metrics	0.11106109619140625
picard/quality_by_cycle	0.10364937782287598
picard/quality_score_distribution	0.10466146469116211
picard/quality_yield_metrics	0.11232399940490723
picard/rnaseqmetrics	0.10504913330078125
picard/rrbs_metrics	0.11293458938598633
picard/sam_file_validation	0.0015475749969482422
picard/variant_calling_metrics	0.10973572731018066
picard/wgs_metrics	0.11174654960632324
preseq	0.07714271545410156
preseq/real_counts	0.0014231204986572266
prokka	0.03825974464416504
purple/purity	0.0013587474822998047
purple/qc	0.0013179779052734375
pychopper	0.03903532028198242
pycoqc	0.03845787048339844
qc3C	0.0013685226440429688
qorts	0.04586482048034668
qualimap/bamqc/coverage	0.001481771469116211
qualimap/bamqc/gc_dist	0.001500844955444336
qualimap/bamqc/genome_fraction	0.0014111995697021484
qualimap/bamqc/genome_results	0.0013463497161865234
qualimap/bamqc/insert_size	0.0014224052429199219
qualimap/rnaseq/coverage	0.0014719963073730469
qualimap/rnaseq/rnaseq_results	0.0013775825500488281
quast	0.0012831687927246094
rna_seqc/correlation	0.0013918876647949219
rna_seqc/coverage	0.0013914108276367188
rna_seqc/metrics_v1	0.11066985130310059
rna_seqc/metrics_v2	0.1068120002746582
rockhopper	0.12203216552734375
rsem	0.0013191699981689453
rseqc/bam_stat	0.11986446380615234
rseqc/gene_body_coverage	0.0014004707336425781
rseqc/infer_experiment	0.1247706413269043
rseqc/inner_distance	0.001371622085571289
rseqc/junction_annotation	0.12227821350097656
rseqc/junction_saturation	0.001361846923828125
rseqc/read_distribution	0.11787295341491699
rseqc/read_duplication_pos	0.0013391971588134766
rseqc/read_gc	0.0013127326965332031
rseqc/tin	0.0395205020904541
salmon/fld	0.001299142837524414
salmon/meta	0.11019587516784668
sambamba/markdup	0.04229927062988281
samblaster	0.10863947868347168
samtools/flagstat	0.10401511192321777
samtools/idxstats	0.0013318061828613281
samtools/rmdup	0.10734987258911133
samtools/stats	0.10582995414733887
sargasso	0.0013854503631591797
sentieon/alignment_metrics	0.10471844673156738
sentieon/gcbias	0.10846161842346191
sentieon/insertsize	0.10590791702270508
seqyclean	0.0013921260833740234
sexdeterrmine	0.001316070556640625
sickle	0.03604602813720703
skewer	0.1035912036895752
slamdunk/PCA	0.03891563415527344
slamdunk/rates	0.038744449615478516
slamdunk/summary	0.03936362266540527
slamdunk/tcperreadpos	0.03845024108886719
slamdunk/tcperutrpos	0.03845071792602539
slamdunk/utrrates	0.03856682777404785
snippy/snippy	0.03946399688720703
snippy/snippy-core	0.03525805473327637
snpeff	0.12444019317626953
snpsplit/new	0.001383066177368164
snpsplit/old	0.039231300354003906
somalier/pairs	0.03983783721923828
somalier/samples	0.03981637954711914
somalier/somalier-ancestry	0.0014314651489257812
sortmerna	0.10523104667663574
stacks/gstacks	0.10688591003417969
stacks/populations	0.10393452644348145
stacks/sumstats	0.11982059478759766
star	0.0013439655303955078
star/genecounts	0.0014028549194335938
supernova/kmers	0.03969430923461914
supernova/molecules	0.040110111236572266
supernova/report	0.046705007553100586
supernova/summary	0.04773569107055664
theta2	0.0013148784637451172
tophat	0.0013475418090820312
trimmomatic	0.1062779426574707
varscan2/mpileup2cns	0.03818154335021973
varscan2/mpileup2indel	0.03838610649108887
varscan2/mpileup2snp	0.03828740119934082
vcftools/relatedness2	0.0014369487762451172
vcftools/tstv_by_count	0.0013184547424316406
vcftools/tstv_by_qual	0.0013539791107177734
vcftools/tstv_summary	0.0013427734375
vep/vep_html	0.03933906555175781
vep/vep_txt	0.011796712875366211
verifybamid/selfsm	0.0013051033020019531
whatshap/stats	0.0400547981262207
